mask_id,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,score_annual_inc,score_delinq_2yrs,score_emp_length,score_home_ownership,score_inq_last_6mths,score_int_rate,score_pub_rec,score_purpose,score_term
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150.0,17561.145,20848.7025645,20345.564471734782,27587.34283984929,26894.04169539556,26193.75576551621,25486.414650794653,21772.13507938922,29139.77648333622,31316.73300023571,30416.23053782481,34211.537198759725,37629.61091345431,36487.8092006077,35334.5591968827,67169.74597487159,65226.4784520633,63264.282951793095,86381.6284890987,83794.40921349158,91180.2860234654,88306.21469354631,85614.3919896915,<50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,D,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,2441.5075,2382.4549343125,2322.83694030854,2262.648104012,2201.8829596079104,2140.53598894616,2078.60162104032,2016.0742315617802,1952.94814232898,1889.21762079178,1824.8768795108606,,,,,,14000.0,13675.59,13347.903459,23016.9072839359,22380.8480475037,30138.3646127834,29294.7420953726,34512.59899053578,33510.3362403402,47568.12604103434,46262.9414786368,44945.086087416785,43614.43652474253,51770.86824418843,73695.36465042303,89562.94713189233,86497.17900600762,111508.75494843372,142557.29020865852,138236.31452790895,150872.49369939292,226067.04971514794,226544.26319206337,219587.91812652838,248762.9350965866,285231.29308705847,269292.4857114278,239831.91999694702,252486.22050306515,>50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,D,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,9761.5675,9521.09836919313,9278.57521118818,9033.980480998349,8787.296483771921,8538.50537351218,8287.589151786371,18834.52966642364,18329.46861020182,17819.681233523013,17305.122964179704,16785.74880642307,16261.513336908429,15732.370700602361,15198.274606649858,14659.178324201801,14115.034678202237,13565.79604513499,13011.41434872926,12451.84105562384,11887.02717098954,11316.92323410935,10741.479313915981,10160.64500448642,9868.2172428185,6481.9798208783395,6481.9798208783395,6481.9798208783395,,,,,,,,,,,,,16425.0,16041.060625,,,,,,17000.0,23205.2883333333,22651.0278392639,37091.3590299246,46178.5707214673,45024.2042744527,43858.4244055933,59081.11803639909,57513.720965813394,55930.660362803406,54331.7794026834,60716.9196878172,58999.37907672439,57264.6613729664,<50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,D,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#D#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20675.0,26195.9175,25572.96626675,24943.7232260442,24308.1248306272,33666.10689141655,32785.88457101991,31896.77200518716,45998.67940243961,49735.98606440417,60344.88634398799,78774.53308381367,76724.66529327066,74654.86324567045,72564.93256210625,77570.7686300804,139163.4899182163,118111.90450279193,146800.33287546728,150968.09306281462,159536.12014442522,190947.9199279141,172210.83563876478,179054.8034091158,222363.54990971964,225471.46857259958,218278.70834126204,211017.66838508673,179746.7571709654,>50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,D,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.0,4346.885,4242.7285385,4137.52009673885,4031.24904971591,3923.90466511804,3815.47610223573,3705.9524108683195,3595.3225302180904,3483.57528777329,3370.6993981798,3256.68346210141,3141.51596506864,9025.18527631583,8768.64964760662,28509.52300904745,27775.88919143883,19178.598938199342,18508.01464851709,17831.24401272931,20648.229514907867,12327.967861274119,11920.45220574937,11508.89905613812,11093.26835189203,10673.51963442803,17249.612043168632,35260.21264487593,34233.690985515335,39196.84500421973,38009.570731405605,33187.4999189599,38072.9578836111,51207.2468123265,49576.58312713089,50474.5228204306,48772.260637950996,47309.66561439929,45891.334885372904,44458.486415023304,<50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,H,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#OWN#>50k,,3000.0,2928.5005,2856.3887140317493,2783.6593987843603,2710.3072660458497,2636.32698231864,2561.71316843172,2486.4603991495896,2410.5632027777,2334.01606076469,2256.81340730105,2178.94962891447,2100.41906406168,2021.20600271677,1941.31460032104,1860.73904790089,1779.47348673758,1697.51200794126,1614.8486520212705,1531.47740845285,1447.39221524014,1362.58695847535,1277.05547189425,4690.79153642782,4522.40117141669,4352.45903740778,4180.950757895795,4007.8618224785278,3833.177585603431,3656.883265302216,3478.9639419137247,3299.404556794633,6118.189911018137,5864.1776640602875,5607.849787397088,5349.185081216501,5088.383251881371,4922.18239910388,4754.41232898158,4585.05817926688,4414.10494652094,4241.53748476836,4067.34050413908,3891.4985694972297,3713.9960990568798,3534.8173629846406,3353.9464819888,3171.3674258950596,2987.0640122086397,9099.70619364859,8805.91323974889,8509.350352907388,8209.991379333456,13907.809917922214,13460.58931791233,13009.230740271601,12553.69582812591,12093.945868386774,21515.26502679652,25930.19070552647,27223.72198252247,26464.146155737275,25697.2802553433,24923.05409430338,24141.3968077547,23352.23684644328,22555.501970094396,56751.11924071873,53512.18094296778,52179.52642531124,53821.389005384146,71318.78641353369,77145.80727165307,74764.85525476612,72360.92722265152,79933.80060864233,77251.06734903638,125259.04864220884,121342.62938594038,118294.33424105952,115217.1440439511,112110.78400939281,157574.97673078984,83148.35782047603,172756.0271795498,176064.51782045173,168864.67759164138,176085.1711052058,215353.48181016702,208545.7033982183,233416.5977423189,213640.8006289953,236790.3543826591,226578.2950201892,219060.2249280475,>50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,H,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450.0,9225.09375,8998.24393515625,8769.43375982922,8538.64628323708,8305.86441820139,8071.070929882009,7834.248434501082,7595.379398055891,7354.446135020759,7111.43080703756,6866.31542159504,6619.08183069666,6369.71172951693,6118.186655046169,5864.487984723532,5608.59693505818,5608.59693505818,5608.59693505818,5608.59693505818,5608.59693505818,,,,,,,,,,,,,,,,,,,,,,6000.0,5859.510000001,5717.680662002,5574.499217646,5429.952776854,,,<50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,H,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000.0,24418.3933333333,23831.038454111094,23237.878550832596,22638.85625051,22033.9136131192,21422.9921259955,20806.0326981741,,,,,,,,,,,,,,,,,,,,,,,3075.0,3001.575,2927.528335,2852.85474156967,2777.5489117149596,2701.6054925008098,2625.01908567065,2547.7842472626603,2469.89548722282,2391.34726901464,2312.13400922563,2232.2500771704103,2151.68979449045,2070.44743475045,1988.51722303135,11505.89333551965,11201.37989909375,10893.85877165605,15583.300017947,15153.0084027284,32468.4838206343,31620.7123103683,30764.366943085202,49899.3606984357,48557.3223367787,47201.98208903491,45654.317690096905,44091.2236090128,>50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,H,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#H#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,8789.425,8576.833744375,8362.20692747739,8145.525058807991,7926.768461246071,7705.9172692625,7482.9514271156895,7257.85068703032,20030.59460735864,19499.922550724103,18964.01115814728,18422.808665661443,17876.26279752684,17324.320761167688,16766.929242058737,10826.340534839499,38078.1465742413,37103.0762713079,36118.68745818276,35457.97691293276,34124.96081617613,33112.11182386355,32089.58270171556,31057.28078295855,30015.11251225278,28962.983437158247,27900.79819951711,26828.460526754272,25745.87322309392,24652.93816069122,23549.556270679022,22435.627534128616,21311.05097292282,20175.72464054202,19029.54561276102,3706.9121254175,3311.8119378842,2912.7212384581,2509.5997229672,2102.4066801692,1691.1009876392002,3275.6411076142,22809.21174947,21443.777252891,20929.140135773,>50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,H,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,6000.0,5861.1615,5720.910283552878,5579.231975915601,15436.11205607853,15060.13835527714,14680.33902807668,14296.67514777212,13909.107391569494,13517.596036555551,13122.100955626509,12722.581613375249,12318.99706193675,11911.30593679123,11499.46645252456,11083.43639854561,15663.17313475991,13820.87692053271,12960.051773552252,12390.57539782622,11815.41333964892,11234.50875475358,14647.804229818596,13960.571776763965,13266.575530490336,12565.748752756763,11858.024045236614,11199.81662737748,10678.55592371926,10152.2308477802,15620.79205006203,14943.809698796878,11290.219336721137,10725.46473020993,16166.23633039551,15461.62228767523,14662.573572869243,14224.44808026625,13794.04021717779,13359.53767229927,12920.90143768366,12478.092133281,12031.07000338428,11579.79491304124,16499.226344431998,15914.770893211904,35449.68178456958,42387.56712439888,40324.646150476634,39043.911427417974,37750.679932735606,35563.65808967686,34367.64895680829,38174.87016123521,40823.482261721845,39379.51011538081,37921.41761588147,36449.066516834726,34962.31721674646,33461.02874571816,31945.05875201897,36609.71177152588,35121.95578233567,33619.580185057974,33802.44114628668,32231.217582554298,29869.857993341902,35209.7129986771,41621.07979406031,47030.1545416805,45053.0379583264,53056.539631809006,50808.4593284166,48578.0535182216,46325.74992522441,<50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,9100.0,13385.31475,13064.035408806882,12739.74257827815,12412.40794893543,12082.00294492993,11748.498721531962,11411.86616259687,11072.075878006981,10729.098201089379,10382.90318600937,10033.46060513926,9680.739946402431,9324.71041059209,8965.34090866498,8602.60005900943,8236.45618468749,7866.877310651231,7493.83116093265,7117.285155807049,6737.206408929631,6353.56172444509,5966.317594069909,5575.44019414703,5180.895382672799,4782.64869629584,7430.66534728749,19452.556470483767,25677.53934835456,29532.70640484892,28467.44343043221,27392.001367297966,26306.28278736585,22701.30932850893,21650.649360383224,20611.12979540879,19561.874853517405,18800.07714626014,35180.297063685895,34211.950871681576,33234.28025765024,38247.1952453301,31250.60498845054,37244.41776230307,36061.40762189692,39867.19933114329,38542.299831096054,37204.97757461271,41455.11557270459,47962.825730001896,46268.2648239146,52957.73564157761,71037.1271158096,71124.21390648006,68630.21756112445,66112.79968354967,63571.739404735614,54562.11436023363,62175.719993660714,60865.142234783176,64430.727498703614,61893.41264895262,75331.83876057752,76167.1366186523,88497.42489357294,95452.62929220402,94299.34076401351,92068.66033636522,88784.25089591631,131439.2369535939,127060.54377853409,142639.94339916302,121604.18019200402,116880.27924747311,>50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,0.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#<50k,,,,,,,,,,,,,7000.0,6832.66,6663.914344,6493.7512244896,6322.15873477531,7649.124868147431,7439.69251703986,7228.4514287663305,12015.38592395647,11684.22060342916,11350.04672232105,23012.83676580551,22392.17996574719,21765.72590615295,23133.420201102228,22448.15911904898,21756.49943735829,21058.3811663749,20353.7437518736,19642.526069726988,18924.666420523263,18200.10252413246,17468.771514221462,16730.6099327169,20485.553724215766,19628.245730342773,25012.905008367095,23990.728523545047,22959.081035605366,21917.874449591243,20867.01984808169,25406.427483485793,23121.333242259916,21963.54946902146,32467.007871268688,31045.498956129937,37617.34121266116,42215.06083012537,40658.0785562928,39086.43362976767,52499.9877762029,50548.836415526835,59579.19052613891,57337.15457296713,63073.657506340125,74767.74573602955,79290.35985358726,76442.9770610319,73911.65016541597,71356.02198191019,68775.85861590323,72170.92391593638,69791.14535024765,72695.47819316694,69262.58046279367,66281.87067164859,58128.139046793236,55435.50980719578,49975.941259431536,47818.6245195894,45640.717391346036,43589.59771318038,57918.63030709323,47485.87681855166,45193.46486190743,42878.44062208742,40540.58064435435,35535.144632406045,35641.03369279431,36009.56705228766,33885.05536787286,31739.529771775557,35600.50423032215,33623.37227137915,34317.09320634589,39308.20492879861,47454.9415140883,53385.73737190761,52989.197466998405,58439.32320284179,60044.90048015721,61224.03119718291,56280.7896816809,54090.2044327448,<50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,3906.8983333333294,3812.87872302569,16717.93211853526,16321.08746341893,21920.24295688034,21374.95877777671,17823.1300635263,17238.221848647467,16647.50570476046,16050.92392341805,15448.41822240335,14839.92974002076,14225.399029331391,20104.76605232989,19326.14434073093,21039.83078452301,20169.55428368474,19290.770769182323,30375.063640634762,29394.164132894508,28403.78115908918,27403.82279562969,16129.462807813834,15595.98600212335,15067.140379246859,29533.38714050156,45469.01207844814,32488.342458877414,28726.234466502403,27929.975212671197,26833.46557140991,25726.40517417414,24608.692124194837,27480.223536977184,36748.205530690284,33060.528092428525,32869.21009320752,54272.75416542616,52327.717955569184,50543.570476419794,58492.30456194043,56436.08899275713,54360.21595912911,51264.49677887113,48493.77428495009,64949.64493939669,59702.537561868114,54974.93140379646,48867.68887312081,46636.62820590676,44632.82816636641,42609.92511313536,46486.662986002244,29689.844006384323,43499.14395786583,44918.062203146925,42219.03566785903,55068.36275614351,81031.17537331382,83318.6740854082,88860.76491350721,114132.0360883489,110541.67750173021,134760.14486194937,136468.0887677617,138668.02455237223,149207.0251867099,133059.172696534,128827.39802020548,>50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,0.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,9767.81666666667,9533.31343486111,9296.4671249311,9057.254325621,8815.6513917578,16971.6344419138,16527.139356045896,16078.368056778401,15625.2793290427,15167.831559805101,14705.982734218602,14239.6904317318,13768.9118221679,13293.603661765002,12813.7222891699,12329.2236213959,11840.063149753001,5446.1119673237,<50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,15000.0,14649.52375,14295.6657838701,13938.393471713203,13577.673868789,13213.473712476101,12845.7594192049,12474.497081360902,12099.6524641575,11721.1910024798,11339.0777976968,10953.2776144437,10563.7548773723,10170.4736678711,9773.39772075296,9372.490420910699,8967.714799941199,8559.033532736259,8146.408934040841,7729.802954977989,7309.17717954032,6884.49282104761,6455.71071857016,6022.79133331775,5585.69474499366,5144.38064811354,4698.8083482888,4248.936758474079,3794.7243951785294,3336.12937464057,2873.1094089657,2405.62180222703,1933.62344652823,1457.0708180285,975.919972929084,490.12654342121203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10800.0,18547.120000000003,53106.082544000004,63842.3870636962,62283.586991004,60709.8836378619,>50k,1.0DEQ,<2 years,OWN,0ENQ,10<x<12.5,1.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7350.0,7178.19375,7004.73386484375,6829.60442829287,6652.78937091519,6474.27246861025,6294.03734112062,6112.06745052891,5928.34609974021,5742.85643095021,5555.581424098112,5366.503895305011,5175.60649529731,4982.8717078145,4788.2818480022,4591.8190607892,4393.4653192493,,8993.202422947099,4685.970000000901,4570.9431877518,4454.910849453,4337.864195128,<50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#<2 years#O#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,3514.47,36428.192325249,35579.655439827,34722.495211547895,33856.623809000994,29906.479204193998,>50k,1.0DEQ,<2 years,RENT,0ENQ,10<x<12.5,1.0PUB,O,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#0.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,3419.003375,3337.1825890914697,3254.52925623112,3171.0349050455898,3086.69097796315,3001.488830336669,2915.4197295575605,2828.4748541607396,2740.6452929205398,2651.92204393733,2562.2960137149,2471.75801622845,2380.2987719830803,2287.9089070627,2194.57895216929,2100.29934165235,2005.0604125285001,1908.85240349108,1811.66545390971,1713.4896028196,3039.31478790069,2905.21521944628,2769.80316679519,2633.06572456674,2494.9898599489998,2355.56241143567,4214.770087550449,4025.956132225432,3635.295162305425,2987.2707136748404,2376.0132417880322,2216.66486873636,11230.715302775152,15851.014698646806,15351.877202183096,10081.19690239767,27307.27739985658,26618.31183753817,28298.05402879338,76141.40371107514,129901.62915954007,135188.3762930513,161472.07193425935,205660.4061806138,236803.6590517051,255581.19070303396,302739.5670456202,363154.43226527266,420379.20595948986,455604.10178369435,479683.84863170725,521929.4165719289,542389.2125538248,568351.7032382096,596053.140929762,614175.9993137921,656858.6548998982,697231.2921494318,702509.7794963996,736916.2988860599,726057.8344553371,722094.359345258,874841.8327111216,882826.352276261,878541.9827686738,910888.766372799,929036.1001899476,917063.8661373748,868196.5203407356,814648.3595300693,<50k,1.0DEQ,>2 years,OWN,0ENQ,10<x<12.5,0.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#0.0PUB#OWN#>50k,,,,8000.0,7814.77133333333,7627.66395404356,7438.65880697477,7247.736643700979,7054.87802056582,6860.0632967024085,6663.2726320331,6464.48598524893,6263.68311176865,6060.843561676949,5855.94667764185,5648.97159281095,5439.8972286863,5228.7022929777895,5015.3652774347,19799.86445565529,4582.17788087419,4362.28338372727,4362.28338372727,3917.44375626063,3690.8070824658002,3461.87170843422,3230.61431921563,2997.011363384,2761.03905063901,2522.6733493833,2281.8899842749693,2281.8899842749693,2281.8899842749693,7281.889984274969,7162.66873427497,4760.53914188781,4639.27247710303,4516.96998278433,4393.62281113478,8769.22203878179,4394.7075,4288.4068243125,4181.0883196552895,4072.74224031599,3963.35874726702,3852.9279072721,,,30600.0,47828.975,52684.5573210417,67387.83127655313,102907.36477598724,100338.30324510013,97744.78028130997,119435.16307681885,150967.01511138427,145572.2069150367,141678.38600804232,158547.32294869795,175496.68056811535,190499.96526492224,238596.2319204452,296496.9414944714,356753.39346389665,473240.3688492362,655900.6125430134,834600.6621226667,933886.5010661368,1095652.9670805875,1351981.38077111,1444848.8707338923,1626744.9862308935,1718027.5639359707,1873672.5238606627,2162683.559286924,2303632.9551104717,2613711.8487480553,2700982.3521002703,2859210.427728676,3049817.407874359,3226890.7864614385,3604970.280517677,3631202.679155932,3823874.7062275973,4198362.588068059,4418899.591447598,4327515.808632147,4831334.505445284,4881341.140728828,4903614.325897155,5235369.077261536,5308791.605377756,5240450.139812472,4973784.156649971,4695001.114010685,>50k,1.0DEQ,>2 years,OWN,0ENQ,10<x<12.5,0.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#0.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4881.455,4761.860758205,4641.207987775871,4519.48731967568,4396.6893019421295,4272.804398953621,4147.82299068875,11221.73537197934,10923.14175175673,10621.94258529153,13818.11513296813,23429.27062334982,33998.98584777239,29948.610814522806,29150.319502550752,35844.88939100318,39855.434007081276,38741.00023737989,37616.43984127156,36481.660550110246,35336.56925217671,39456.07198495276,38167.069135657744,36866.26948662171,48553.56476272208,70927.60569211702,81723.92947304294,79198.37613703382,76648.94915700784,74075.42196966328,71477.56585326194,76855.14990698789,84016.9343634421,92416.84671115922,79493.83569404803,91355.8357609843,87946.42616268813,98904.76023487451,131468.34253389484,198712.8469442461,221025.65264288874,222502.8336921902,257732.06837062238,263660.3840530289,298958.31030585966,314194.91402138944,315371.82706522493,353558.73837384296,367797.25616719405,400376.0841131733,438663.7907861178,550801.3480962077,567551.1387201917,569880.9683233153,683658.5520245001,771523.3491483178,800104.062588039,834345.9565446852,842709.3639990452,829930.530464019,802046.5691216014,759522.1675952254,<50k,1.0DEQ,>2 years,RENT,0ENQ,10<x<12.5,0.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#0.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,24000.0,23433.815,22862.46485870833,22285.90241765052,21704.08008741556,21116.949843714552,20524.463223403116,19926.571320467232,19323.22478197236,18714.3738039758,18099.96812740128,17479.95703387582,16854.289341528573,16222.913400751298,15585.77708991975,14942.82781107603,17294.0124855713,15961.632799669202,14303.098438323595,13547.202952080701,12885.13130459276,12217.11992308605,11543.115504373578,10863.06426679467,10176.9119459186,9484.603790209998,8786.08455665513,8081.29850634902,7370.18940004292,6652.7004936516605,11428.7745337209,10568.92458618678,9701.32323339319,20825.90057192606,26663.966067745518,25328.756338994768,23981.34396400902,45306.90897630515,44115.99185574127,53713.355955419844,41698.88568609539,68347.46431587498,66463.05145889906,74559.92674666096,72406.18406040782,83731.01505529076,81221.38624811226,83186.7425436601,131570.76548747145,213146.09348284735,306381.1121496283,321235.08481615403,353938.7852636343,425321.88475548907,479113.2458469914,539202.3620684131,659071.31451086,705526.2767425023,722345.7156507465,772791.5736450169,840586.6848024535,922797.7748016395,957391.150752793,1049763.5093261108,1141594.1128138904,1253467.8006782238,1293728.3875552216,1426347.866475024,1506233.1360812455,1606836.999673996,1576031.7473317357,1635858.372210874,1710728.5688529143,1713209.5890790508,1876123.2547845333,1871012.9112853273,1900187.3763641312,1801623.645774369,1681960.590107519,>50k,1.0DEQ,>2 years,RENT,0ENQ,10<x<12.5,0.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#1.0PUB#OWN#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11600.0,15481.2,23112.678870000003,22553.481754555753,21988.77209471471,21418.49551648825,20842.59710924901,38261.02142043157,87055.78245018073,108874.27866203025,119461.14772248734,129186.84540009084,147761.86037233012,171638.30905356506,186181.23927082526,195425.7915007941,184893.73526512738,194904.8628147936,189078.8905817659,183196.1348055652,183334.52190138292,192275.3045554045,183964.4921900102,169027.83691127293,<50k,1.0DEQ,>2 years,OWN,0ENQ,10<x<12.5,1.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#1.0PUB#OWN#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.0,12122.0975,11828.865010437501,11533.03905615461,11234.59669934417,10933.514799324868,10629.770010746859,10323.33878178159,10014.197352295581,9702.32175200802,9387.68779863213,9070.27109599999,8750.047032170969,8426.99077752319,8101.077282828241,7772.28127730887,7440.57726667951,22105.939531169348,21415.51212352804,40718.82342851376,39552.37663087603,73374.87365551719,85357.61604195819,82997.28136653083,78703.34099158058,88437.95986174518,97466.85080434674,110598.2375028102,119325.65666865394,128889.70992900136,150390.10236214224,205834.95267802174,244436.77893779153,263949.6053091161,274167.50390938175,325516.2188514745,329277.7902957365,333333.6836146737,384741.3320424107,400135.3579654478,374749.8832422813,450647.652030542,572657.2366573998,565956.5955678719,526189.6738095132,509175.9382829727,>50k,1.0DEQ,>2 years,OWN,0ENQ,10<x<12.5,1.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#1.0PUB#RENT#<50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,18694.2133333333,18245.3379471111,17792.247582303502,17334.90264864124,16873.26318388632,20407.28885033598,51844.065597960594,62529.64436811983,60899.62259677283,59233.13677569678,72520.70625774577,70492.88266911509,73820.65089750927,77628.40650649715,75276.9098246166,92902.7701220051,105028.1753665303,101770.1134305298,114081.55713959111,111491.61968881011,107706.88515118559,103877.8700833802,100013.24733689598,<50k,1.0DEQ,>2 years,RENT,0ENQ,10<x<12.5,1.0PUB,C,36M
1.0DEQ#10<x<12.5#36M#0ENQ#>2 years#C#1.0PUB#RENT#>50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52500.0,51283.47,50054.653047,48813.425042774696,79059.6606357067,77049.46487479404,75019.7295362795,72970.26410254039,80900.87619299357,85580.46821249725,83074.84261943286,80544.68128151457,79589.74324748837,92172.6318602518,140277.53017637983,136059.16586149856,138999.54773041807,171580.74674903325,188112.2738015988,211267.1718124155,260370.19126169532,323327.0857464504,313585.00897223083,284530.27336994634,268906.0674617504,296341.2362158807,311692.5667821608,279649.38771255245,259623.40707459982,>50k,1.0DEQ,>2 years,RENT,0ENQ,10<x<12.5,1.0PUB,C,36M
